Subject,beta,llh
sub-2013_1,12.614426986439415,62.383246250395004
sub-2013_2,1.0183616154775232,62.383246250395004
sub-2013_3,5.994830696582243,62.383246250395004
sub-2013_4,18.79623131260147,62.383246250395004
sub-2013_5,2.9435502242484457,62.383246250395004
sub-2013_6,4.39257078221657,62.383246250395004
sub-2013_7,13.617334132406969,62.383246250395004
sub-2013_8,10.208546912108421,62.383246250395004
sub-2013_9,17.067339347236846,62.383246250395004
sub-2013_10,4.221539416021209,62.383246250395004
sub-2007_1,0.2343573704483748,62.383246250395004
sub-2007_2,14.085001486130073,62.383246250395004
sub-2007_3,14.966276241344401,62.383246250395004
sub-2007_4,8.497266694148447,62.383246250395004
sub-2007_5,2.959046302769095,62.383246250395004
sub-2007_6,18.065643133351568,62.383246250395004
sub-2007_7,2.8518017515408767,62.383246250395004
sub-2007_8,15.612800108040881,62.383246250395004
sub-2007_9,19.02254516216034,62.383246250395004
sub-2007_10,5.831854689741682,62.383246250395004
sub-2006_1,0.4923793074255789,62.383246250395004
sub-2006_2,13.021080333771355,62.383246250395004
sub-2006_3,2.096788788387687,62.383246250395004
sub-2006_4,10.706224944987104,62.383246250395004
sub-2006_5,19.73514410172244,62.383246250395004
sub-2006_6,9.868191754758746,62.383246250395004
sub-2006_7,19.352473904083173,62.383246250395004
sub-2006_8,2.872277093176683,62.383246250395004
sub-2006_9,5.053088056421351,62.383246250395004
sub-2006_10,6.631062484144472,62.383246250395004
sub-2012_1,14.10683301923717,62.383246250395004
sub-2012_2,2.3433752162432775,62.383246250395004
sub-2012_3,1.670735574459563,62.383246250395004
sub-2012_4,0.5364870748176598,62.383246250395004
sub-2012_5,12.765072982210551,62.383246250395004
sub-2012_6,14.114141077542756,62.383246250395004
sub-2012_7,16.05467695944398,62.383246250395004
sub-2012_8,15.916446754146973,62.383246250395004
sub-2012_9,14.4464758017942,62.383246250395004
sub-2012_10,3.6939011205742367,62.383246250395004
sub-2004_1,6.926124159034686,62.383246250395004
