id,trial,prob_recip,pe
sub-2009,1,0.5,0.5
sub-2009,2,0.5,-0.5
sub-2009,3,0.5,0.5
sub-2009,4,0.5,0.5
sub-2009,5,0.5,-0.5
sub-2009,6,0.5,0.5
sub-2009,7,0.5,-0.5
sub-2009,8,0.5,-0.5
sub-2009,9,0.5,0.5
sub-2009,10,0.5,0.5
sub-2009,11,0.0,0.0
sub-2009,12,0.5,-0.5
sub-2009,13,0.0,0.0
sub-2009,14,0.0,1.0
sub-2009,15,0.0,1.0
sub-2009,16,0.0,1.0
sub-2009,17,0.0,1.0
sub-2009,18,0.0,1.0
sub-2009,19,0.0,0.0
sub-2009,20,0.0,1.0
sub-2009,21,0.0,1.0
sub-2009,22,0.0,0.0
sub-2009,23,0.0,1.0
sub-2009,24,0.0,0.0
sub-2009,25,0.0,0.0
sub-2009,26,0.0,1.0
sub-2009,27,0.0,0.0
sub-2009,28,0.0,0.0
sub-2009,29,0.0,1.0
sub-2009,30,0.0,0.0
sub-2009,31,0.0,0.0
sub-2009,32,0.0,0.0
sub-2009,33,0.0,1.0
sub-2009,34,0.0,0.0
sub-2009,35,0.0,1.0
sub-2009,36,0.0,1.0
sub-2009,37,0.0,0.0
sub-2009,38,0.0,1.0
sub-2009,39,0.0,0.0
sub-2009,40,0.0,0.0
sub-2009,41,0.0,0.0
sub-2009,42,0.0,1.0
sub-2009,43,0.0,1.0
sub-2009,44,0.0,0.0
sub-2009,45,0.0,0.0
