id,trial,prob_recip,pe
sub-2022,1,0.5,-0.5
sub-2022,2,0.5,-0.5
sub-2022,3,0.5,-0.5
sub-2022,4,1.0,0.0
sub-2022,5,0.5,-0.5
sub-2022,6,0.5,-0.5
sub-2022,7,1.0,0.0
sub-2022,8,1.0,-1.0
sub-2022,9,1.0,0.0
sub-2022,10,1.0,0.0
sub-2022,11,0.5,-0.5
sub-2022,12,1.0,0.0
sub-2022,13,0.5,-0.5
sub-2022,14,1.0,0.0
sub-2022,15,1.0,0.0
sub-2022,16,0.5,-0.5
sub-2022,17,1.0,0.0
sub-2022,18,1.0,0.0
sub-2022,19,0.5,-0.5
sub-2022,20,0.5,-0.5
sub-2022,21,1.0,0.0
sub-2022,22,0.5,-0.5
sub-2022,23,0.5,-0.5
sub-2022,24,0.5,-0.5
sub-2022,25,0.5,-0.5
sub-2022,26,1.0,0.0
sub-2022,27,0.5,-0.5
sub-2022,28,1.0,0.0
sub-2022,29,1.0,0.0
sub-2022,30,0.5,-0.5
sub-2022,31,0.5,-0.5
sub-2022,32,0.5,-0.5
sub-2022,33,1.0,0.0
sub-2022,34,1.0,0.0
sub-2022,35,1.0,0.0
sub-2022,36,1.0,0.0
sub-2022,37,0.5,-0.5
sub-2022,38,1.0,0.0
sub-2022,39,1.0,0.0
sub-2022,40,0.5,-0.5
sub-2022,41,0.5,-0.5
sub-2022,42,0.5,-0.5
sub-2022,43,0.5,-0.5
sub-2022,44,1.0,0.0
sub-2022,45,1.0,0.0
